25	90	59	day_concert	day_protest	0
24	137	59	day_concert	night_concert	0
24	109	59	day_concert	night_concert	0
24	93	59	day_concert	day_protest	0
22	108	59	day_concert	night_concert	0
22	85	59	day_concert	day_protest	0
22	80	59	day_concert	day_protest	0
20	22	59	day_concert	day_concert	1
18	37	59	day_concert	day_concert	1
10	178	59	day_concert	night_protest	0
10	40	59	day_concert	day_concert	1
7	11	59	day_concert	day_concert	1
4	33	59	day_concert	day_concert	1
4	31	59	day_concert	day_concert	1
4	7	59	day_concert	day_concert	1
3	47	59	day_concert	day_concert	1
3	46	59	day_concert	day_concert	1
3	24	59	day_concert	day_concert	1
2	80	59	day_concert	day_protest	0
2	11	59	day_concert	day_concert	1
2	8	59	day_concert	day_concert	1
1	23	59	day_concert	day_concert	1
1	18	59	day_concert	day_concert	1
1	10	59	day_concert	day_concert	1
180	196	58	night_protest	night_protest	1
150	188	58	night_protest	night_protest	1
129	147	58	night_concert	night_concert	1
129	146	58	night_concert	night_concert	1
129	145	58	night_concert	night_concert	1
118	147	58	night_concert	night_concert	1
118	146	58	night_concert	night_concert	1
118	145	58	night_concert	night_concert	1
112	118	58	night_concert	night_concert	1
108	147	58	night_concert	night_concert	1
108	145	58	night_concert	night_concert	1
107	137	58	night_concert	night_concert	1
85	180	58	day_protest	night_protest	0
48	188	58	day_concert	night_protest	0
47	150	58	day_concert	night_protest	0
46	180	58	day_concert	night_protest	0
46	64	58	day_concert	day_protest	0
45	125	58	day_concert	night_concert	0
45	99	58	day_concert	day_protest	0
45	50	58	day_concert	day_concert	1
44	180	58	day_concert	night_protest	0
43	44	58	day_concert	day_concert	1
39	43	58	day_concert	day_concert	1
37	46	58	day_concert	day_concert	1
35	185	58	day_concert	night_protest	0
35	125	58	day_concert	night_concert	0
35	99	58	day_concert	day_protest	0
34	44	58	day_concert	day_concert	1
33	40	58	day_concert	day_concert	1
33	39	58	day_concert	day_concert	1
31	40	58	day_concert	day_concert	1
31	39	58	day_concert	day_concert	1
28	80	58	day_concert	day_protest	0
28	78	58	day_concert	day_protest	0
24	112	58	day_concert	night_concert	0
23	33	58	day_concert	day_concert	1
23	31	58	day_concert	day_concert	1
23	24	58	day_concert	day_concert	1
22	147	58	day_concert	night_concert	0
22	145	58	day_concert	night_concert	0
18	43	58	day_concert	day_concert	1
18	40	58	day_concert	day_concert	1
17	34	58	day_concert	day_concert	1
17	25	58	day_concert	day_concert	1
13	156	58	day_concert	night_protest	0
13	28	58	day_concert	day_concert	1
13	24	58	day_concert	day_concert	1
11	48	58	day_concert	day_concert	1
11	34	58	day_concert	day_concert	1
11	25	58	day_concert	day_concert	1
10	37	58	day_concert	day_concert	1
7	114	58	day_concert	night_concert	0
4	45	58	day_concert	day_concert	1
2	46	58	day_concert	day_concert	1
184	188	57	night_protest	night_protest	1
146	184	57	night_concert	night_protest	0
146	180	57	night_concert	night_protest	0
124	137	57	night_concert	night_concert	1
112	146	57	night_concert	night_concert	1
112	137	57	night_concert	night_concert	1
112	114	57	night_concert	night_concert	1
111	180	57	night_concert	night_protest	0
111	137	57	night_concert	night_concert	1
111	125	57	night_concert	night_concert	1
111	114	57	night_concert	night_concert	1
107	108	57	night_concert	night_concert	1
99	111	57	day_protest	night_concert	0
85	192	57	day_protest	night_protest	0
